offset,partition,topic,event_id,domain,kind,iso_instant,unix_second,revision_old,revision_new
6463284491,0,eqiad.mediawiki.recentchange,c916251e-efb8-424c-ab0d-37743964fdcb,en.wikipedia.org,edit,2026-08-29T08:30:39.210Z,1787992236,1371912736,1371914422
6463284492,0,eqiad.mediawiki.recentchange,72e77c0f-b41d-4d61-8a05-eda80ddcce43,commons.wikimedia.org,categorize,2026-08-29T08:30:39.215Z,1787992236,,
6463284493,0,eqiad.mediawiki.recentchange,b185813d-46b9-439f-8e20-c7e6bda7065b,mg.wiktionary.org,categorize,2026-08-29T08:30:39.230Z,1787992238,,
6463284494,0,eqiad.mediawiki.recentchange,d7816dfc-0db1-4412-a3a0-846be99efe8c,commons.wikimedia.org,categorize,2026-08-29T08:30:39.233Z,1787992236,,
6463284495,0,eqiad.mediawiki.recentchange,7fa1fbad-a1f0-4d94-972b-159e7a56ec1c,mg.wiktionary.org,categorize,2026-08-29T08:30:39.247Z,1787992238,,
6463284496,0,eqiad.mediawiki.recentchange,b790d48b-784b-43bd-8858-beb9a882a30f,commons.wikimedia.org,categorize,2026-08-29T08:30:39.250Z,1787992236,,
6463284497,0,eqiad.mediawiki.recentchange,18a77e9a-42fa-40ae-8451-8af4270c2f26,commons.wikimedia.org,log,2026-08-29T08:30:39.279Z,1787992237,,
6463284498,0,eqiad.mediawiki.recentchange,3195f0d3-9b49-4c61-998c-35513c0709c7,zh.wikipedia.org,edit,2026-08-29T08:30:39.308Z,1787992237,94083586,94090710
6463284499,0,eqiad.mediawiki.recentchange,2b4549bd-cdec-4d25-b67b-e0d497263195,es.wikipedia.org,edit,2026-08-29T08:30:39.321Z,1787992237,174127012,175090514
6463284500,0,eqiad.mediawiki.recentchange,be3f61c7-9014-48c1-9b4a-e2d08da86e1a,ja.wikipedia.org,edit,2026-08-29T08:30:39.359Z,1787992238,110785458,110819338
6463284501,0,eqiad.mediawiki.recentchange,5ca8c4e4-0cfb-4a55-bfed-1e8faeee65b4,commons.wikimedia.org,edit,2026-08-29T08:30:39.368Z,1787992238,1189528999,1269160105
6463284502,0,eqiad.mediawiki.recentchange,c3aeb951-4094-41b1-ac4a-9a6eaa7fe0b9,www.wikidata.org,edit,2026-08-29T08:30:39.462Z,1787992239,2537456588,2537676086
6463284503,0,eqiad.mediawiki.recentchange,f5ae742d-9295-4fca-99c9-6d127a4f2a36,www.wikidata.org,edit,2026-08-29T08:30:39.492Z,1787992239,2063037552,2537676087
6463284504,0,eqiad.mediawiki.recentchange,5d3ab1e4-dd01-4e6d-8047-be7125bc24f2,commons.wikimedia.org,edit,2026-08-29T08:30:39.568Z,1787992239,1245366513,1269160106
6463284505,0,eqiad.mediawiki.recentchange,516bda13-8f67-413b-9607-37b9ef40e16b,zh.wikipedia.org,edit,2026-08-29T08:30:39.592Z,1787992237,94090708,94090711
6463284506,0,eqiad.mediawiki.recentchange,dcdf7da9-8015-4810-a275-32ae998827d7,commons.wikimedia.org,log,2026-08-29T08:30:39.700Z,1787992238,,
6463284507,0,eqiad.mediawiki.recentchange,2a381185-baf0-45e8-9e78-3d2524dd3944,www.wikidata.org,edit,2026-08-29T08:30:39.714Z,1787992239,2460982120,2537676088
6463284508,0,eqiad.mediawiki.recentchange,5a24944b-16ca-4824-8197-c58370766729,commons.wikimedia.org,edit,2026-08-29T08:30:39.752Z,1787992239,464953056,1269160107
6463284509,0,eqiad.mediawiki.recentchange,5cebf147-ffac-4473-b1bc-8c5dd4411936,de.wikivoyage.org,edit,2026-08-29T08:30:39.806Z,1787992238,1799493,1799659
6463284510,0,eqiad.mediawiki.recentchange,033cb359-f373-41a6-a6b7-18e22505763e,ce.wikipedia.org,categorize,2026-08-29T08:30:39.843Z,1787992236,,
6463284511,0,eqiad.mediawiki.recentchange,d091e759-e0b9-455c-a7c0-2c95e1ffab24,de.wikipedia.org,edit,2026-08-29T08:30:39.863Z,1787992238,270053979,270068229
6463284512,0,eqiad.mediawiki.recentchange,45f47246-689b-4ff8-8dc2-98a6cdcb3a4c,commons.wikimedia.org,edit,2026-08-29T08:30:39.958Z,1787992239,655163712,1269160108
6463284513,0,eqiad.mediawiki.recentchange,703d5fa4-fbd6-4015-a24a-3140a703d8b2,hu.wikipedia.org,edit,2026-08-29T08:30:40.034Z,1787992238,29309538,29309986
6463284514,0,eqiad.mediawiki.recentchange,a53c3316-984c-4275-8eaf-5cdb1b5e321f,commons.wikimedia.org,categorize,2026-08-29T08:30:40.097Z,1787992237,,
6463284515,0,eqiad.mediawiki.recentchange,a950aced-e87d-406e-ade7-f44bc074c8c1,www.wikidata.org,edit,2026-08-29T08:30:40.100Z,1787992239,1575338765,2537676089
6463284516,0,eqiad.mediawiki.recentchange,6e788f7a-7716-40b5-9ef9-cf876a446d5f,commons.wikimedia.org,categorize,2026-08-29T08:30:40.115Z,1787992237,,
6463284517,0,eqiad.mediawiki.recentchange,d5411d23-a33b-4158-8038-7cf39640f49c,commons.wikimedia.org,categorize,2026-08-29T08:30:40.132Z,1787992237,,
6463284518,0,eqiad.mediawiki.recentchange,a73d482d-9599-4d83-8fe0-9d0fa51d33f1,www.wikidata.org,edit,2026-08-29T08:30:40.149Z,1787992239,2460982133,2537676090
6463284519,0,eqiad.mediawiki.recentchange,3cbf9a53-ab17-4120-8f71-24dca53bf147,commons.wikimedia.org,categorize,2026-08-29T08:30:40.151Z,1787992237,,
6463284520,0,eqiad.mediawiki.recentchange,c4ca5675-abda-45cf-bd69-cf4c978d55d6,commons.wikimedia.org,categorize,2026-08-29T08:30:40.168Z,1787992237,,
6463284521,0,eqiad.mediawiki.recentchange,fb67f8ad-bcf9-481a-8c27-8957d12d5759,commons.wikimedia.org,categorize,2026-08-29T08:30:40.189Z,1787992237,,
6463284522,0,eqiad.mediawiki.recentchange,e79859cc-5a7c-4ce0-999f-e8df46c7c4c6,uk.wikipedia.org,edit,2026-08-29T08:30:40.197Z,1787992239,46799349,48719976
6463284523,0,eqiad.mediawiki.recentchange,deafd381-37ec-4eda-9e07-fd1ace704cfe,commons.wikimedia.org,categorize,2026-08-29T08:30:40.207Z,1787992237,,
6463284524,0,eqiad.mediawiki.recentchange,da0580fd-4a0e-4736-afe7-a51227a3496b,commons.wikimedia.org,log,2026-08-29T08:30:40.228Z,1787992237,,
6463284525,0,eqiad.mediawiki.recentchange,ddfebcc7-f09c-4770-acd6-ac66ed7ff310,commons.wikimedia.org,categorize,2026-08-29T08:30:40.234Z,1787992237,,
6463284526,0,eqiad.mediawiki.recentchange,4a586e5d-4dc1-449a-bf1f-660b0c473361,commons.wikimedia.org,categorize,2026-08-29T08:30:40.251Z,1787992237,,
6463284527,0,eqiad.mediawiki.recentchange,d5234931-7d41-4567-b212-893745e91827,commons.wikimedia.org,edit,2026-08-29T08:30:40.262Z,1787992239,1098600540,1269160109
6463284528,0,eqiad.mediawiki.recentchange,c8de58b1-3bea-41be-a320-ebcd6dc8f855,commons.wikimedia.org,categorize,2026-08-29T08:30:40.270Z,1787992237,,
6463284529,0,eqiad.mediawiki.recentchange,6c53293a-f0e7-4b9c-8055-ffb18b2a8625,commons.wikimedia.org,categorize,2026-08-29T08:30:40.348Z,1787992239,,
6463284530,0,eqiad.mediawiki.recentchange,94dedca2-eafb-4230-bfb9-2ded52f6d22a,commons.wikimedia.org,categorize,2026-08-29T08:30:40.368Z,1787992239,,
6463284531,0,eqiad.mediawiki.recentchange,d5e776b2-a61b-426c-82ed-08dceee501f3,commons.wikimedia.org,categorize,2026-08-29T08:30:40.386Z,1787992239,,
6463284532,0,eqiad.mediawiki.recentchange,d2b864ed-8946-4461-a533-2daa8e50e6f7,www.wikidata.org,edit,2026-08-29T08:30:40.387Z,1787992240,2537676089,2537676092
6463284533,0,eqiad.mediawiki.recentchange,e8ea0f37-c210-424c-8199-f9235c62617d,commons.wikimedia.org,categorize,2026-08-29T08:30:40.404Z,1787992239,,
6463284534,0,eqiad.mediawiki.recentchange,6b3730f6-023e-4383-b74e-ae94fd88ca4d,commons.wikimedia.org,categorize,2026-08-29T08:30:40.422Z,1787992239,,
6463284535,0,eqiad.mediawiki.recentchange,ceeacd5e-c19a-4384-8d6f-599c871982d8,commons.wikimedia.org,categorize,2026-08-29T08:30:40.461Z,1787992238,,
6463284536,0,eqiad.mediawiki.recentchange,a77a1aba-13ca-477d-9ffa-4519361d0f0d,commons.wikimedia.org,categorize,2026-08-29T08:30:40.482Z,1787992238,,
6463284537,0,eqiad.mediawiki.recentchange,7653ec7d-eb68-4aaf-9643-73be0a0da3f8,commons.wikimedia.org,categorize,2026-08-29T08:30:40.498Z,1787992238,,
6463284538,0,eqiad.mediawiki.recentchange,3c9b268f-5327-46e9-bc84-73356a11f8f0,commons.wikimedia.org,categorize,2026-08-29T08:30:40.515Z,1787992238,,
6463284539,0,eqiad.mediawiki.recentchange,d62dd0ff-33a0-47b1-8461-6d3310f8c8e1,commons.wikimedia.org,categorize,2026-08-29T08:30:40.535Z,1787992238,,
6463284540,0,eqiad.mediawiki.recentchange,4869255d-f033-48fa-8304-f192d4023dce,www.wikidata.org,edit,2026-08-29T08:30:40.562Z,1787992240,2313985677,2537676093
6463284541,0,eqiad.mediawiki.recentchange,e2fcfeb3-2d38-4d19-9047-eb77ce74510e,www.wikidata.org,edit,2026-08-29T08:30:40.577Z,1787992240,2537676087,2537676091
6463284542,0,eqiad.mediawiki.recentchange,124d7312-93c7-473d-8455-51da6935796d,pl.wikipedia.org,edit,2026-08-29T08:30:40.718Z,1787992240,80583929,80583935
6463284543,0,eqiad.mediawiki.recentchange,275aac04-e8e8-44d8-a827-0120f840724e,en.wikipedia.org,edit,2026-08-29T08:30:40.726Z,1787992237,1371914291,1371914424
6463284544,0,eqiad.mediawiki.recentchange,82311c7b-d538-4d2d-929e-70b8882aa77e,www.wikidata.org,edit,2026-08-29T08:30:40.726Z,1787992240,2502790092,2537676094
6463284545,0,eqiad.mediawiki.recentchange,904a9ffa-137f-4733-bfb0-18380f67bbed,en.wikipedia.org,edit,2026-08-29T08:30:40.784Z,1787992233,1371912886,1371914420
6463284546,0,eqiad.mediawiki.recentchange,8323f1a5-af63-4bd9-a57e-26c364263f07,commons.wikimedia.org,edit,2026-08-29T08:30:40.931Z,1787992240,1042112571,1269160110
6463284547,0,eqiad.mediawiki.recentchange,03f15b48-9afe-4578-9426-9654163334a0,id.wikipedia.org,new,2026-08-29T08:30:40.937Z,1787992237,,29663085
6463284548,0,eqiad.mediawiki.recentchange,ff99963b-6474-4027-9547-c2ae9cbc6d88,www.wikidata.org,edit,2026-08-29T08:30:40.956Z,1787992240,2537676092,2537676096
6463284549,0,eqiad.mediawiki.recentchange,ff86fee2-3a16-4660-96f8-3d825667cba0,www.wikidata.org,edit,2026-08-29T08:30:41.024Z,1787992240,2482845623,2537676095
6463284550,0,eqiad.mediawiki.recentchange,05c4beed-90eb-441a-ab20-1d44c7ffb875,pl.wikipedia.org,categorize,2026-08-29T08:30:41.080Z,1787992240,,
6463284551,0,eqiad.mediawiki.recentchange,8bc94021-3e6c-4046-b102-f5e3b4c3a28a,zh.wikipedia.org,edit,2026-08-29T08:30:41.112Z,1787992239,94084017,94090712
6463284552,0,eqiad.mediawiki.recentchange,4151f133-f058-400c-8d8d-2d28741d9871,commons.wikimedia.org,edit,2026-08-29T08:30:41.205Z,1787992240,1251912573,1269160111
6463284553,0,eqiad.mediawiki.recentchange,398e775b-e06f-4941-ae7c-68719fbadd0e,en.wikipedia.org,new,2026-08-29T08:30:41.249Z,1787992240,,1371914426
6463284554,0,eqiad.mediawiki.recentchange,e9da5114-0c80-4e94-a77c-449f69c35a25,www.wikidata.org,edit,2026-08-29T08:30:41.262Z,1787992240,2536979128,2537676097
6463284555,0,eqiad.mediawiki.recentchange,d27b04d7-171c-49c5-8768-fdfaf3b118d6,ru.wikipedia.org,edit,2026-08-29T08:30:41.408Z,1787992240,151214944,154749899
6463284556,0,eqiad.mediawiki.recentchange,97039e09-2d6b-4996-a585-0ecffff220cf,www.wikidata.org,edit,2026-08-29T08:30:41.412Z,1787992241,2461393812,2537676098
6463284557,0,eqiad.mediawiki.recentchange,be310584-2112-463b-821e-5ec78225b9be,fr.wikipedia.org,log,2026-08-29T08:30:41.421Z,1787992241,,
6463284558,0,eqiad.mediawiki.recentchange,b1d6d353-0b3f-48f3-88cd-d0cf9046e50e,fr.wikipedia.org,edit,2026-08-29T08:30:41.448Z,1787992240,169471894,239048234
6463284559,0,eqiad.mediawiki.recentchange,62f6e05b-ccda-45b4-90ec-1e16068c942b,de.wikipedia.org,edit,2026-08-29T08:30:41.494Z,1787992239,175015483,270068230
6463284560,0,eqiad.mediawiki.recentchange,83ad93af-36de-4982-82b7-223a2876855b,fr.wikipedia.org,new,2026-08-29T08:30:41.502Z,1787992240,,239048235
6463284561,0,eqiad.mediawiki.recentchange,a1c49461-418f-4d15-be64-66e66f78c98a,my.wikipedia.org,edit,2026-08-29T08:30:41.504Z,1787992240,1033675,1050755
6463284562,0,eqiad.mediawiki.recentchange,2f55f66c-3f9d-4a51-b869-9eb6cd4a0aff,en.wikipedia.org,log,2026-08-29T08:30:41.573Z,1787992241,,
6463284563,0,eqiad.mediawiki.recentchange,0d494860-0824-46ba-876b-2c7884b3e16a,en.wikipedia.org,edit,2026-08-29T08:30:41.675Z,1787992224,1371906550,1371914410
6463284564,0,eqiad.mediawiki.recentchange,58146c5f-ed65-4c46-aa6e-7d05681bea4a,www.wikidata.org,edit,2026-08-29T08:30:41.712Z,1787992241,2251265303,2537676100
6463284565,0,eqiad.mediawiki.recentchange,7d350896-9f50-4b7f-b32e-90c9bc3b88cd,commons.wikimedia.org,edit,2026-08-29T08:30:41.781Z,1787992241,516492205,1269160112
6463284566,0,eqiad.mediawiki.recentchange,cd69e5bb-f928-47c3-b71b-e848ffaec12d,es.wikipedia.org,edit,2026-08-29T08:30:41.785Z,1787992241,175086036,175090515
6463284567,0,eqiad.mediawiki.recentchange,e1bbb6ca-8250-49d9-b68b-5f133190a953,commons.wikimedia.org,edit,2026-08-29T08:30:41.825Z,1787992241,1042112469,1269160113
6463284568,0,eqiad.mediawiki.recentchange,5035a112-acba-4048-a301-bbcdf46354dd,www.wikidata.org,edit,2026-08-29T08:30:41.906Z,1787992241,1620375941,2537676099
6463284569,0,eqiad.mediawiki.recentchange,de10024a-0565-4c17-bc1f-062a827c82b1,en.wikipedia.org,categorize,2026-08-29T08:30:41.914Z,1787992240,,
6463284570,0,eqiad.mediawiki.recentchange,f284f877-971a-4e28-a53d-358a212bd642,en.wikipedia.org,categorize,2026-08-29T08:30:41.932Z,1787992240,,
6463284571,0,eqiad.mediawiki.recentchange,e91bd382-771b-4193-bded-a4d5150f11dd,pl.wikipedia.org,edit,2026-08-29T08:30:42.014Z,1787992235,80583920,80583933
6463284572,0,eqiad.mediawiki.recentchange,9aae4f61-edd6-4d8b-bb1d-ec0781c8157c,id.wikipedia.org,categorize,2026-08-29T08:30:42.069Z,1787992237,,
6463284573,0,eqiad.mediawiki.recentchange,1055ed61-61cc-4070-a07d-146d342e3a84,id.wikipedia.org,categorize,2026-08-29T08:30:42.089Z,1787992237,,
6463284574,0,eqiad.mediawiki.recentchange,7c20e1ad-3233-4a6a-8db4-a0a394db5c99,ur.wikipedia.org,new,2026-08-29T08:30:42.092Z,1787992240,,11840612
6463284575,0,eqiad.mediawiki.recentchange,299cc6df-f7b9-402e-b29f-89cf2145c060,id.wikipedia.org,categorize,2026-08-29T08:30:42.104Z,1787992237,,
6463284576,0,eqiad.mediawiki.recentchange,aa91cdbf-579b-41b0-92d5-56d712755f7c,id.wikipedia.org,categorize,2026-08-29T08:30:42.124Z,1787992237,,
6463284577,0,eqiad.mediawiki.recentchange,43988edf-1dae-40e8-b701-93712b644a8b,www.wikidata.org,edit,2026-08-29T08:30:42.141Z,1787992241,2461393807,2537676102
6463284578,0,eqiad.mediawiki.recentchange,e56457be-3134-4d63-a7bc-b7b7410606e7,id.wikipedia.org,categorize,2026-08-29T08:30:42.144Z,1787992237,,
6463284579,0,eqiad.mediawiki.recentchange,386c9b81-6720-4f5d-b7a0-0c3fa16fdbb5,www.wikidata.org,edit,2026-08-29T08:30:42.153Z,1787992241,2537676099,2537676101
6463284580,0,eqiad.mediawiki.recentchange,890cf926-3062-4cf3-b94d-a6ee17cd1472,id.wikipedia.org,categorize,2026-08-29T08:30:42.160Z,1787992237,,
6463284581,0,eqiad.mediawiki.recentchange,c1649c22-cd0c-4833-8bb9-497545ace31c,id.wikipedia.org,categorize,2026-08-29T08:30:42.178Z,1787992237,,
6463284582,0,eqiad.mediawiki.recentchange,5f45f5e7-bc18-4b32-b431-e4593eecd469,id.wikipedia.org,categorize,2026-08-29T08:30:42.195Z,1787992237,,
6463284583,0,eqiad.mediawiki.recentchange,7a5ace49-6225-4f05-9e5c-7eb19e7f2cd3,id.wikipedia.org,categorize,2026-08-29T08:30:42.213Z,1787992237,,
6463284584,0,eqiad.mediawiki.recentchange,88b96836-ac6b-468a-9723-b7b660ce501f,id.wikipedia.org,categorize,2026-08-29T08:30:42.229Z,1787992237,,
6463284585,0,eqiad.mediawiki.recentchange,92d7deb2-ad70-4169-8f29-b5e1c13d1fdf,id.wikipedia.org,categorize,2026-08-29T08:30:42.246Z,1787992237,,
6463284586,0,eqiad.mediawiki.recentchange,dc1f06de-0828-458e-b757-fb0841637885,commons.wikimedia.org,edit,2026-08-29T08:30:42.247Z,1787992241,806112885,1269160114
6463284587,0,eqiad.mediawiki.recentchange,402f9fde-4d8e-4b37-b332-29a2adff0e52,id.wikipedia.org,categorize,2026-08-29T08:30:42.265Z,1787992237,,
6463284588,0,eqiad.mediawiki.recentchange,fd183b7b-96d1-41c6-b2fd-1b504a986ab5,id.wikipedia.org,categorize,2026-08-29T08:30:42.283Z,1787992237,,
6463284589,0,eqiad.mediawiki.recentchange,1817add5-06ec-4227-9934-d7c591f899cb,id.wikipedia.org,categorize,2026-08-29T08:30:42.303Z,1787992237,,
6463284590,0,eqiad.mediawiki.recentchange,0e607f3e-e9da-44ba-8cae-d9e5c8dbcd03,id.wikipedia.org,categorize,2026-08-29T08:30:42.328Z,1787992237,,
6463284591,0,eqiad.mediawiki.recentchange,32d5b4a0-2bce-490c-bd10-ea39f43fe7d4,www.wikidata.org,log,2026-08-29T08:30:42.335Z,1787992242,,
6463284592,0,eqiad.mediawiki.recentchange,b232d1fe-8689-4142-94db-e333d477bfbe,id.wikipedia.org,categorize,2026-08-29T08:30:42.345Z,1787992237,,
6463284593,0,eqiad.mediawiki.recentchange,743b1a60-151c-4763-a527-5702a3516c38,id.wikipedia.org,categorize,2026-08-29T08:30:42.368Z,1787992237,,
6463284594,0,eqiad.mediawiki.recentchange,e9f63ddd-9a62-4ff8-8f57-5829250d7d7f,id.wikipedia.org,categorize,2026-08-29T08:30:42.388Z,1787992237,,
6463284595,0,eqiad.mediawiki.recentchange,e9a4e5fa-1a35-4ab7-be0d-26b503c4b6ea,www.wikidata.org,edit,2026-08-29T08:30:42.433Z,1787992242,2251265287,2537676104
6463284596,0,eqiad.mediawiki.recentchange,7b0fcd8d-fba3-4fc5-8045-14ff5fb990a0,ja.wikipedia.org,edit,2026-08-29T08:30:42.460Z,1787992237,110813595,110819337
6463284597,0,eqiad.mediawiki.recentchange,34100f26-59ba-46a6-a44a-982d987215a6,commons.wikimedia.org,edit,2026-08-29T08:30:42.479Z,1787992241,1021809205,1269160115
6463284598,0,eqiad.mediawiki.recentchange,7d9e7f6e-723a-4591-9eab-5bdc8e746ff7,uk.wikipedia.org,edit,2026-08-29T08:30:42.584Z,1787992241,46847828,48719978
6463284599,0,eqiad.mediawiki.recentchange,4d97619b-63f5-43e3-b8ef-b4eb9d0d9a06,www.wikidata.org,edit,2026-08-29T08:30:42.611Z,1787992242,2537676101,2537676103
6463284600,0,eqiad.mediawiki.recentchange,a06416a5-8d36-465f-91e3-166d37fb8076,www.wikidata.org,edit,2026-08-29T08:30:42.612Z,1787992242,2470867688,2537676105
6463284601,0,eqiad.mediawiki.recentchange,a6299d0e-a0d9-4bef-975c-b63bf83c4e1e,www.wikidata.org,edit,2026-08-29T08:30:42.625Z,1787992242,2532691039,2537676106
6463284602,0,eqiad.mediawiki.recentchange,ad388e8a-2e3b-44ca-ba29-44dac7d9f427,en.wiktionary.org,edit,2026-08-29T08:30:42.659Z,1787992240,92381874,92381881
6463284603,0,eqiad.mediawiki.recentchange,7f8ce234-60fe-4fb7-9484-ce7466dbfce2,www.wikidata.org,edit,2026-08-29T08:30:43.009Z,1787992242,2417473690,2537676108
6463284604,0,eqiad.mediawiki.recentchange,206a5c6c-4dcd-4808-9e60-58ba454ee3e7,commons.wikimedia.org,edit,2026-08-29T08:30:43.088Z,1787992242,1066726807,1269160116
6463284605,0,eqiad.mediawiki.recentchange,57bf465e-fe28-476e-8f06-5967f1683dcd,commons.wikimedia.org,edit,2026-08-29T08:30:43.111Z,1787992242,740392753,1269160117
6463284606,0,eqiad.mediawiki.recentchange,c60ab5b4-cc06-4cc0-9090-4334cd393a82,commons.wikimedia.org,categorize,2026-08-29T08:30:43.132Z,1787992241,,
6463284607,0,eqiad.mediawiki.recentchange,37915633-76de-4946-94c2-825a93ff77ac,fr.wikipedia.org,categorize,2026-08-29T08:30:43.134Z,1787992240,,
6463284608,0,eqiad.mediawiki.recentchange,71057fe2-8728-4103-a0b0-844ee723309d,www.wikidata.org,edit,2026-08-29T08:30:43.142Z,1787992242,2144942572,2537676107
6463284609,0,eqiad.mediawiki.recentchange,05719fcd-be0e-4914-99b6-aba697c71540,fr.wikipedia.org,categorize,2026-08-29T08:30:43.152Z,1787992240,,
6463284610,0,eqiad.mediawiki.recentchange,9981b57f-cf6a-4e23-bf76-bfaab3f6e7e8,commons.wikimedia.org,categorize,2026-08-29T08:30:43.152Z,1787992241,,
6463284611,0,eqiad.mediawiki.recentchange,742efb6a-b58c-4733-9304-cb4c663a0736,www.wikidata.org,edit,2026-08-29T08:30:43.168Z,1787992242,2537676103,2537676110
6463284612,0,eqiad.mediawiki.recentchange,c18f528d-3156-406f-ac0b-5746d7f6bfc9,fr.wikipedia.org,categorize,2026-08-29T08:30:43.169Z,1787992240,,
6463284613,0,eqiad.mediawiki.recentchange,52fe0524-9a88-4225-a08e-ef5b7b49e264,de.wikipedia.org,log,2026-08-29T08:30:43.177Z,1787992243,,
6463284614,0,eqiad.mediawiki.recentchange,5e7e1203-ea84-4d12-8ef4-b90d7802f380,commons.wikimedia.org,edit,2026-08-29T08:30:43.226Z,1787992242,1246328216,1269160118
6463284615,0,eqiad.mediawiki.recentchange,85dad174-9344-4a2a-bec7-c0070bcc612c,uk.wikipedia.org,edit,2026-08-29T08:30:43.271Z,1787992241,47983474,48719977
6463284616,0,eqiad.mediawiki.recentchange,72edda89-caaa-49a4-8411-f05db4b12589,www.wikidata.org,edit,2026-08-29T08:30:43.354Z,1787992242,2444020316,2537676109
6463284617,0,eqiad.mediawiki.recentchange,9f3fc475-5f78-431b-b20c-c5a2b5eb6212,www.wikidata.org,edit,2026-08-29T08:30:43.371Z,1787992243,2417473683,2537676113
6463284618,0,eqiad.mediawiki.recentchange,da1f62a1-b7c3-4f6f-842a-ce9cf1db32bf,nl.wikipedia.org,edit,2026-08-29T08:30:43.545Z,1787992242,71847976,71848080
6463284619,0,eqiad.mediawiki.recentchange,b82eb387-8e7f-4b55-9f5a-3d2cfe64015d,zh.wikipedia.org,new,2026-08-29T08:30:43.594Z,1787992241,,94090713
6463284620,0,eqiad.mediawiki.recentchange,1649e194-ae8e-4b12-8978-2aff08584634,www.wikidata.org,edit,2026-08-29T08:30:43.598Z,1787992243,2537634803,2537676114
6463284621,0,eqiad.mediawiki.recentchange,e4a874d8-c0fc-4482-a5b4-290eff162765,www.wikidata.org,edit,2026-08-29T08:30:43.676Z,1787992243,2499671907,2537676115
6463284622,0,eqiad.mediawiki.recentchange,becf6ec2-6b74-431e-a3a2-dda68993e1fa,www.wikidata.org,edit,2026-08-29T08:30:43.755Z,1787992243,2537675658,2537676117
6463284623,0,eqiad.mediawiki.recentchange,86580848-3fc2-4d65-b222-4fa3d048dc1a,www.wikidata.org,edit,2026-08-29T08:30:43.756Z,1787992243,2537676106,2537676112
6463284624,0,eqiad.mediawiki.recentchange,28a14931-90cb-43e9-b526-8250e679be02,commons.wikimedia.org,edit,2026-08-29T08:30:43.774Z,1787992243,494322228,1269160119
6463284625,0,eqiad.mediawiki.recentchange,232b6d1c-0a79-4015-afbb-5e99932a8152,ce.wikipedia.org,edit,2026-08-29T08:30:43.779Z,1787992237,23712470,24422775
6463284626,0,eqiad.mediawiki.recentchange,525f8fcf-353e-47a8-9125-a25f3ccd84e1,commons.wikimedia.org,edit,2026-08-29T08:30:43.831Z,1787992243,1192566053,1269160120
6463284627,0,eqiad.mediawiki.recentchange,a47325b9-c509-4a84-b48d-d74e9b905736,de.wikipedia.org,edit,2026-08-29T08:30:43.887Z,1787992243,268382799,270068231
6463284628,0,eqiad.mediawiki.recentchange,e2b747c5-5651-4941-89e4-f0dd7cfdac6a,www.wikidata.org,edit,2026-08-29T08:30:43.894Z,1787992243,2537676107,2537676116
6463284629,0,eqiad.mediawiki.recentchange,caee0cbd-d417-48ba-b67a-e1f5e2e22130,www.wikidata.org,edit,2026-08-29T08:30:43.953Z,1787992243,2005540886,2537676119
6463284630,0,eqiad.mediawiki.recentchange,819e0d5e-fa19-48bb-b881-ce91774de176,www.wikidata.org,edit,2026-08-29T08:30:43.972Z,1787992243,2417473681,2537676120
6463284631,0,eqiad.mediawiki.recentchange,ebfaf456-1bac-48c4-81d0-c7d1c93d0dee,www.wikidata.org,edit,2026-08-29T08:30:43.998Z,1787992243,2537675832,2537676118
6463284632,0,eqiad.mediawiki.recentchange,47819999-ad72-4915-8745-393f1a41091b,www.wikidata.org,edit,2026-08-29T08:30:44.100Z,1787992242,2537675844,2537676111
6463284633,0,eqiad.mediawiki.recentchange,b39b5d3e-4d83-4415-9c37-10ec60486df7,uk.wikipedia.org,edit,2026-08-29T08:30:44.173Z,1787992243,47472937,48719979
6463284634,0,eqiad.mediawiki.recentchange,80535966-20ae-4899-92ca-5a23296b5ccc,nl.wikipedia.org,edit,2026-08-29T08:30:44.184Z,1787992243,66818278,71848081
6463284635,0,eqiad.mediawiki.recentchange,f3e67cbe-dcae-42f9-8473-8995ef20c2cf,commons.wikimedia.org,categorize,2026-08-29T08:30:44.241Z,1787992242,,
6463284636,0,eqiad.mediawiki.recentchange,542ad507-d10a-40df-a0ea-e90d5fa4204d,commons.wikimedia.org,categorize,2026-08-29T08:30:44.259Z,1787992242,,
6463284637,0,eqiad.mediawiki.recentchange,6fd7740f-8e71-4a7d-a523-3327c8991c0c,www.wikidata.org,edit,2026-08-29T08:30:44.297Z,1787992243,1573315189,2537676121
6463284638,0,eqiad.mediawiki.recentchange,429d0d88-f9dc-45a5-8acd-8a8b3342c9eb,www.wikidata.org,log,2026-08-29T08:30:44.306Z,1787992244,,
6463284639,0,eqiad.mediawiki.recentchange,8b5d22be-cd32-4b21-ba5c-b969701a4be3,en.wikipedia.org,edit,2026-08-29T08:30:44.327Z,1787992243,1371914407,1371914427
6463284640,0,eqiad.mediawiki.recentchange,ad32117f-11d0-4289-8e2c-e7bdf8fb02b8,www.wikidata.org,edit,2026-08-29T08:30:44.356Z,1787992243,2537674876,2537676122
6463284641,0,eqiad.mediawiki.recentchange,6cd4b578-3e0a-4c92-9613-570b0c57a08c,www.wikidata.org,edit,2026-08-29T08:30:44.365Z,1787992244,2417473679,2537676123
6463284642,0,eqiad.mediawiki.recentchange,d3ee7d68-a8c2-4413-bc23-504d1dd6b080,uk.wikipedia.org,edit,2026-08-29T08:30:44.379Z,1787992243,46918266,48719980
